674,FLL,BWI,4/1/15,375,535,925,N645SW,2,2
403,HOU,DEN,4/1/15,375,475,883,N7815L,2,2
144,MCO,ATL,4/1/15,375,465,404,N247WN,2,2
3669,MCO,HOU,4/1/15,375,485,849,N8630B,2,2
3226,MDW,DTW,4/1/15,375,505,228,N949WN,2,2
4830,MDW,MCI,4/1/15,375,465,405,N7709A,2,2
449,BNA,BWI,4/1/15,380,550,587,N7744A,2,2
541,BWI,MDW,4/1/15,380,450,611,N402WN,2,2
445,AUS,LAS,4/1/15,380,440,1090,N7812G,3,3
2249,MSP,MKE,4/1/15,380,450,297,N289CT,2,2
105,FLL,ATL,4/1/15,380,500,581,N761RR,2,2
2063,IND,MCO,4/1/15,380,520,829,N959WN,2,2
4202,MCI,DEN,4/1/15,380,445,533,N8657B,2,2
283,MCO,BNA,4/1/15,380,440,616,N467WN,2,2
742,MDW,ATL,4/1/15,380,555,591,N551WN,2,2
1517,BNA,LGA,4/1/15,385,570,764,N7728D,2,2
1521,CLT,MDW,4/1/15,385,450,584,N919WN,2,2
687,IAD,MDW,4/1/15,385,440,577,N255WN,2,2
553,LGA,HOU,4/1/15,385,575,1428,N7738A,3,3
1622,MCO,BWI,4/1/15,385,520,787,N223WN,2,2
670,MCO,DAL,4/1/15,385,495,973,N231WN,2,2
182,BNA,LAS,4/1/15,390,530,1587,N8645A,3,3
2945,CMH,BNA,4/1/15,390,425,337,N8652B,2,2
1537,MSP,DEN,4/1/15,390,465,680,N7710A,2,2
4662,OKC,DEN,4/1/15,390,435,495,N601WN,2,2
2341,PDX,MDW,4/1/15,390,745,1751,N772SW,3,3
156,DCA,MDW,4/1/15,390,455,601,N780SW,2,2
1435,DEN,MCO,4/1/15,390,720,1546,N8306H,3,3
557,IND,MCI,4/1/15,390,430,451,N614SW,2,2
198,MCI,LAX,4/1/15,390,490,1363,N443WN,3,3
733,MCO,IND,4/1/15,390,535,829,N636WN,2,2
2331,DAL,DCA,4/1/15,395,625,1184,N254WN,3,3
845,DTW,DEN,4/1/15,395,470,1123,N222WN,3,3
718,HOU,MCO,4/1/15,395,585,849,N556WN,2,2
1983,JAX,ATL,4/1/15,395,465,270,N497WN,2,2
2776,LAS,MDW,4/1/15,395,725,1521,N8319F,3,3
3044,LAX,BNA,4/1/15,395,745,1797,N8325D,3,3
526,BWI,BDL,4/1/15,400,470,283,N470WN,2,2
256,AUS,ATL,4/1/15,400,580,813,N7702A,2,2
933,BDL,BWI,4/1/15,400,480,283,N421LV,2,2
425,MKE,ATL,4/1/15,400,585,669,N771SA,2,2
857,DEN,MCI,4/1/15,400,560,533,N364SW,2,2
1171,HOU,BNA,4/1/15,400,505,670,N340LV,2,2
117,IND,DEN,4/1/15,400,460,977,N902WN,2,2
12,JAX,HOU,4/1/15,400,495,816,N733SA,2,2
293,MCI,HOU,4/1/15,400,525,666,N469WN,2,2
429,BWI,IND,4/1/15,405,515,516,N630WN,2,2
892,ATL,DCA,4/1/15,405,500,547,N906WN,2,2
609,ATL,HOU,4/1/15,405,485,696,N7731A,2,2
665,BDL,MCO,4/1/15,405,590,1050,N8328A,3,3
279,MKE,LGA,4/1/15,405,595,738,N789SW,2,2
682,OMA,DEN,4/1/15,405,460,472,N8640D,2,2
738,ABQ,OAK,4/1/15,410,505,889,N490WN,2,2
2583,ATL,LGA,4/1/15,410,535,762,N763SW,2,2
1005,OKC,ATL,4/1/15,410,585,761,N924WN,2,2
3747,DAL,MDW,4/1/15,410,550,793,N8632A,2,2
705,LAX,OAK,4/1/15,410,490,337,N384SW,2,2
1027,MKE,MCI,4/1/15,415,515,436,N752SW,2,2
2435,DAL,BNA,4/1/15,415,515,623,N956WN,2,2
513,DCA,MKE,4/1/15,415,480,634,N728SW,2,2
399,LGA,DAL,4/1/15,415,590,1381,N8606C,3,3
581,MCO,MDW,4/1/15,415,540,990,N8316H,2,2
923,BOS,BNA,4/1/15,420,545,942,N492WN,2,2
2248,BOS,DEN,4/1/15,420,595,1754,N292WN,3,3
155,BWI,DAL,4/1/15,420,565,1209,N648SW,3,3
494,BWI,FLL,4/1/15,420,585,925,N607SW,2,2
818,ABQ,DEN,4/1/15,420,505,349,N219WN,2,2
210,ATL,BWI,4/1/15,420,530,577,N271LV,2,2
1017,AUS,DAL,4/1/15,420,480,189,N436WN,2,2
2608,MKE,LAS,4/1/15,420,540,1524,N8658A,3,3
3495,MSY,LAS,4/1/15,420,540,1500,N8643A,3,3
4371,OAK,ABQ,4/1/15,420,610,889,N947WN,2,2
109,OAK,LAS,4/1/15,420,500,407,N460WN,2,2
1,DAL,HOU,4/1/15,420,485,239,N352SW,2,2
1206,DCA,DAL,4/1/15,420,565,1184,N8611F,3,3
2327,FLL,DEN,4/1/15,420,585,1703,N929WN,3,3
369,FLL,LAS,4/1/15,420,585,2173,N8318F,3,3
4,HOU,DAL,4/1/15,420,480,239,N528SW,2,2
2690,MCO,BWI,4/1/15,420,550,787,N423WN,2,2
424,MDW,BWI,4/1/15,420,590,611,N380SW,2,2
1703,MDW,LAS,4/1/15,420,535,1521,N401WN,3,3
838,MDW,MCI,4/1/15,420,505,405,N458WN,2,2
2498,BWI,ATL,4/1/15,425,545,577,N7752B,2,2
804,DAL,DEN,4/1/15,425,495,651,N7743B,2,2
4818,EWR,HOU,4/1/15,425,615,1411,N440LV,3,3
889,FLL,BWI,4/1/15,425,585,925,N905WN,2,2
111,MDW,BNA,4/1/15,425,510,395,N455WN,2,2
3117,MDW,MCO,4/1/15,425,640,990,N776WN,2,2
3851,MSY,ATL,4/1/15,430,580,425,N605SW,2,2
4461,DEN,MDW,4/1/15,430,635,895,N239WN,2,2
689,HOU,EWR,4/1/15,430,690,1411,N788SA,3,3
1351,IND,FLL,4/1/15,430,590,1005,N257WN,3,3
647,LAS,DEN,4/1/15,430,605,628,N478WN,2,2
380,MCO,MSY,4/1/15,430,485,551,N250WN,2,2
2319,MDW,FLL,4/1/15,430,670,1167,N7747C,3,3
3566,BWI,BOS,4/1/15,435,515,369,N928WN,2,2
3141,OMA,MDW,4/1/15,435,525,423,N230WN,2,2
3223,LAS,LAX,4/1/15,435,500,236,N362SW,2,2
908,LAS,OAK,4/1/15,435,525,407,N346SW,2,2
583,BOS,HOU,4/1/15,440,660,1609,N791SW,3,3
3302,DAL,LGA,4/1/15,440,700,1381,N8323C,3,3
506,DAL,MSY,4/1/15,440,515,436,N7703A,2,2
1290,DEN,FLL,4/1/15,440,790,1703,N235WN,3,3
540,JAX,BWI,4/1/15,440,555,663,N768SW,2,2
3399,LAX,OAK,4/1/15,440,515,337,N952WN,2,2
2870,MDW,DEN,4/1/15,440,540,895,N7749B,2,2
780,OKC,BWI,4/1/15,445,670,1180,N654SW,3,3
466,IND,DCA,4/1/15,445,540,500,N964WN,2,2
166,MCO,AUS,4/1/15,445,565,994,N7701B,2,2
1076,CLT,BWI,4/1/15,450,545,361,N620SW,2,2
3,DAL,HOU,4/1/15,450,510,239,N734SA,2,2
537,EWR,MDW,4/1/15,450,530,711,N7737E,2,2
2950,FLL,MDW,4/1/15,450,585,1167,N430WN,3,3
3304,LAX,BWI,4/1/15,450,920,2329,N249WN,3,3
453,MDW,DAL,4/1/15,450,605,793,N8605E,2,2
4456,BWI,CLE,4/1/15,455,535,314,N272WN,2,2
3060,LAS,MKE,4/1/15,455,780,1524,N8309C,3,3
847,CMH,MCO,4/1/15,460,610,802,N8312C,2,2
4917,MSP,MDW,4/1/15,460,550,349,N7735A,2,2
3485,HOU,AUS,4/1/15,460,515,148,N8302F,2,2
900,HOU,DCA,4/1/15,460,690,1218,N387SW,3,3
549,HOU,MCI,4/1/15,460,575,666,N479WN,2,2
557,MCI,MSP,4/1/15,460,540,393,N614SW,2,2
678,BNA,LAX,4/1/15,465,625,1797,N963WN,3,3
3563,BDL,LAS,4/1/15,465,635,2297,N703SW,3,3
1214,MSY,HOU,4/1/15,465,540,302,N950WN,2,2
4575,DEN,LAS,4/1/15,465,520,628,N694SW,2,2
1628,HOU,DEN,4/1/15,465,560,883,N495WN,2,2
576,HOU,MSY,4/1/15,465,530,302,N524SW,2,2
2253,LAS,BNA,4/1/15,465,790,1587,N8646B,3,3
1992,LAX,LAS,4/1/15,465,525,236,N660SW,2,2
536,MDW,HOU,4/1/15,465,630,937,N717SA,2,2
4914,BNA,DCA,4/1/15,470,635,562,N7706A,2,2
3926,BNA,FLL,4/1/15,470,665,793,N7719A,2,2
767,BNA,JAX,4/1/15,470,615,483,N7736A,2,2
719,BWI,MDW,4/1/15,470,530,611,N424WN,2,2
543,DAL,ABQ,4/1/15,470,520,580,N665WN,2,2
2514,DEN,HOU,4/1/15,470,670,883,N798SW,2,2
3050,HOU,ATL,4/1/15,470,645,696,N644SW,2,2
1945,MDW,LGA,4/1/15,470,650,725,N925WN,2,2
2945,BNA,MSY,4/1/15,475,570,471,N8652B,2,2
1061,BWI,AUS,4/1/15,475,650,1342,N627SW,3,3
4812,BWI,CMH,4/1/15,475,555,337,N914WN,2,2
4638,DCA,IND,4/1/15,475,585,500,N287WN,2,2
613,DEN,DAL,4/1/15,475,650,651,N601WN,2,2
508,LAX,DAL,4/1/15,475,765,1246,N279WN,3,3
873,BOS,BWI,4/1/15,480,575,369,N794SW,2,2
562,ABQ,LAX,4/1/15,480,540,677,N379SW,2,2
717,MKE,MCO,4/1/15,480,700,1066,N904WN,3,3
2057,MSY,BNA,4/1/15,480,565,471,N7711N,2,2
3685,MSY,DAL,4/1/15,480,570,436,N233LV,2,2
2420,OAK,LAX,4/1/15,480,550,337,N618WN,2,2
5,DAL,HOU,4/1/15,480,545,239,N417WN,2,2
1170,FLL,BNA,4/1/15,480,565,793,N276WN,2,2
8,HOU,DAL,4/1/15,480,540,239,N373SW,2,2
955,HOU,MDW,4/1/15,480,625,937,N433LV,2,2
15,MCI,DAL,4/1/15,480,570,460,N927WN,2,2
1790,MCI,MDW,4/1/15,480,560,405,N259WN,2,2
339,MDW,ATL,4/1/15,480,650,591,N457WN,2,2
2249,MKE,DCA,4/1/15,485,660,634,N289CT,2,2
1166,DAL,MCI,4/1/15,485,570,460,N436WN,2,2
4292,MCO,ATL,4/1/15,485,580,404,N453WN,2,2
158,MCO,IND,4/1/15,485,630,829,N656SW,2,2
1989,MDW,CMH,4/1/15,485,615,283,N238WN,2,2
687,MDW,OKC,4/1/15,485,620,691,N255WN,2,2
760,PDX,OAK,4/1/15,490,595,543,N224WN,2,2
1814,LAX,MSY,4/1/15,490,820,1670,N8603F,3,3
1803,MDW,BOS,4/1/15,490,680,861,N7734H,2,2
885,BWI,MEM,4/1/15,495,585,787,N920WN,2,2
144,ATL,MDW,4/1/15,495,550,591,N247WN,2,2
794,DAL,FLL,4/1/15,495,715,1108,N779SW,3,3
1158,FLL,CMH,4/1/15,495,655,973,N465WN,2,2
572,MDW,MSY,4/1/15,495,635,825,N740SW,2,2
3857,BNA,BWI,4/1/15,500,660,587,N787SA,2,2
1186,ATL,FLL,4/1/15,500,615,581,N265WN,2,2
419,BDL,BWI,4/1/15,500,580,283,N470WN,2,2
2244,DAL,AUS,4/1/15,500,555,189,N523SW,2,2
1707,HOU,MSY,4/1/15,500,565,302,N409WN,2,2
3924,LAS,CMH,4/1/15,500,910,1771,N962WN,3,3
161,LAX,ABQ,4/1/15,500,665,677,N7733B,2,2
3472,BWI,ATL,4/1/15,505,625,577,N7746C,2,2
474,BWI,MSY,4/1/15,505,625,998,N8653A,2,2
120,ATL,BOS,4/1/15,505,660,946,N497WN,2,2
1983,ATL,MCI,4/1/15,505,590,692,N653SW,2,2
876,ATL,MCO,4/1/15,505,600,404,N426WN,2,2
1877,ATL,MSP,4/1/15,505,615,907,N603SW,2,2
773,BDL,FLL,4/1/15,505,700,1173,N390SW,3,3
4663,DAL,MDW,4/1/15,505,635,793,N7729A,2,2
340,DCA,MDW,4/1/15,505,570,601,N7739A,2,2
507,DEN,OAK,4/1/15,505,610,957,N687SW,2,2
432,LAS,BWI,4/1/15,505,950,2106,N8329B,3,3
998,LGA,MDW,4/1/15,505,595,725,N778SW,2,2
228,MCO,OMA,4/1/15,505,645,1211,N943WN,3,3
1811,MDW,CLT,4/1/15,505,670,584,N7720F,2,2
413,BWI,BNA,4/1/15,510,575,587,N298WN,2,2
28,BWI,CLT,4/1/15,510,605,361,N915WN,2,2
731,BWI,MCI,4/1/15,510,630,967,N382SW,2,2
3659,ATL,LAX,4/1/15,510,645,1947,N958WN,3,3
1994,ATL,LGA,4/1/15,510,645,762,N477WN,2,2
7,DAL,HOU,4/1/15,510,575,239,N528SW,2,2
403,DEN,ABQ,4/1/15,510,585,349,N7815L,2,2
744,DEN,PDX,4/1/15,510,625,991,N560WN,2,2
2059,DTW,MDW,4/1/15,510,520,228,N784SW,2,2
10,HOU,DAL,4/1/15,510,570,239,N628SW,2,2
755,LGA,MKE,4/1/15,510,595,738,N431WN,2,2
27,MCO,MCI,4/1/15,510,635,1072,N410WN,3,3
3830,MDW,MCO,4/1/15,510,725,990,N7718B,2,2
1251,BWI,JAX,4/1/15,515,645,663,N8619F,2,2
145,BWI,MCO,4/1/15,515,665,787,N8656B,2,2
117,DEN,LAX,4/1/15,515,605,862,N619SW,2,2
1194,LAX,ATL,4/1/15,515,945,1947,N930WN,3,3
904,MDW,EWR,4/1/15,515,690,711,N955WN,2,2
142,MDW,LAX,4/1/15,515,670,1750,N746SW,3,3
1802,CLE,BWI,4/1/15,520,605,314,N750SA,2,2
380,MSY,DCA,4/1/15,520,720,969,N250WN,2,2
1180,HOU,LGA,4/1/15,520,775,1428,N441WN,3,3
902,LAS,MDW,4/1/15,520,845,1521,N770SA,3,3
603,LAS,MSY,4/1/15,520,835,1500,N251WN,3,3
237,MCI,DEN,4/1/15,520,570,533,N240WN,2,2
156,MDW,OAK,4/1/15,520,690,1844,N780SW,3,3
1278,HOU,BOS,4/1/15,525,800,1609,N263WN,3,3
3753,IAD,DEN,4/1/15,525,655,1452,N558WN,3,3
954,LAX,DEN,4/1/15,525,725,862,N443WN,2,2
4123,MCO,MKE,4/1/15,525,645,1066,N926WN,3,3
133,MDW,MSP,4/1/15,525,615,349,N8327A,2,2
864,MDW,PDX,4/1/15,525,675,1751,N7732A,3,3
933,BWI,DTW,4/1/15,530,625,409,N421LV,2,2
2706,FLL,ATL,4/1/15,530,650,581,N213WN,2,2
609,HOU,LAS,4/1/15,530,615,1235,N7731A,3,3
1250,HOU,OAK,4/1/15,530,675,1642,N940WN,3,3
2007,JAX,BNA,4/1/15,530,565,483,N933WN,2,2
411,LAS,LAX,4/1/15,530,595,236,N616SW,2,2
3223,LAX,OAK,4/1/15,530,610,337,N362SW,2,2
3745,MCO,DEN,4/1/15,530,665,1546,N969WN,3,3
1694,MDW,LAS,4/1/15,530,650,1521,N773SA,3,3
3769,MDW,OMA,4/1/15,530,620,423,N400WN,2,2
314,BNA,MCO,4/1/15,535,700,616,N489WN,2,2
826,BWI,DEN,4/1/15,535,670,1491,N448WN,3,3
148,HOU,BNA,4/1/15,535,640,670,N201LV,2,2
3151,HOU,LAX,4/1/15,535,640,1390,N553WN,3,3
3858,MDW,AUS,4/1/15,535,700,972,N951WN,2,2
888,OAK,PDX,4/1/15,540,640,543,N241WN,2,2
9,DAL,HOU,4/1/15,540,605,239,N738CB,2,2
981,DCA,ATL,4/1/15,540,655,547,N737JW,2,2
2247,DCA,DAL,4/1/15,540,705,1184,N906WN,3,3
12,HOU,DAL,4/1/15,540,600,239,N733SA,2,2
113,JAX,DEN,4/1/15,540,660,1447,N220WN,3,3
825,ATL,HOU,4/1/15,545,630,696,N742SW,2,2
513,MKE,FLL,4/1/15,545,790,1243,N728SW,3,3
506,MSY,DEN,4/1/15,545,665,1062,N7703A,3,3
429,IND,MCO,4/1/15,545,680,829,N630WN,2,2
3862,LAS,DTW,4/1/15,545,965,1749,N8634A,3,3
428,BNA,DAL,4/1/15,550,675,623,N956WN,2,2
501,BWI,LAX,4/1/15,550,725,2329,N8661A,3,3
319,ATL,BWI,4/1/15,550,665,577,N758SW,2,2
105,ATL,DEN,4/1/15,550,640,1199,N244WN,3,3
4208,LAS,OMA,4/1/15,550,830,1099,N225WN,3,3
3834,MCO,MDW,4/1/15,550,660,990,N754SW,2,2
1901,BNA,DEN,4/1/15,555,670,1014,N621SW,3,3
2962,OAK,LAX,4/1/15,555,630,337,N361SW,2,2
2971,DEN,LAS,4/1/15,555,615,628,N8615E,2,2
818,DEN,MDW,4/1/15,555,750,895,N219WN,2,2
3937,LAS,DEN,4/1/15,555,730,628,N8637A,2,2
799,LAX,MDW,4/1/15,555,910,1750,N566WN,3,3
2702,MDW,DCA,4/1/15,555,720,601,N755SA,2,2
3141,MDW,LGA,4/1/15,555,740,725,N230WN,2,2
3566,BOS,MCI,4/1/15,560,720,1256,N928WN,3,3
265,BWI,FLL,4/1/15,560,725,925,N670SW,2,2
210,BWI,LAS,4/1/15,560,710,2106,N271LV,3,3
435,MSY,HOU,4/1/15,560,635,302,N524SW,2,2
4192,DAL,MSY,4/1/15,560,640,436,N655WN,2,2
233,HOU,MDW,4/1/15,560,700,937,N469WN,2,2
3267,MCO,ATL,4/1/15,560,650,404,N7704B,2,2
175,MDW,DTW,4/1/15,560,685,228,N380SW,2,2
770,BWI,HOU,4/1/15,565,725,1246,N423WN,3,3
582,BWI,MKE,4/1/15,565,630,641,N223WN,2,2
4456,CLE,MDW,4/1/15,565,585,307,N272WN,2,2
2672,LGA,ATL,4/1/15,565,725,762,N763SW,2,2
557,MSP,ATL,4/1/15,570,780,907,N614SW,2,2
4031,LAX,MCI,4/1/15,570,875,1363,N610WN,3,3
735,EWR,MSY,4/1/15,575,725,1167,N901WN,3,3
137,FLL,BWI,4/1/15,575,735,925,N424WN,2,2
1214,HOU,DEN,4/1/15,575,665,883,N950WN,2,2
562,LAX,LAS,4/1/15,575,635,236,N379SW,2,2
663,LGA,BNA,4/1/15,575,675,764,N427WN,2,2
3929,MCO,BWI,4/1/15,575,705,787,N296WN,2,2
923,BNA,AUS,4/1/15,580,720,756,N492WN,2,2
771,ATL,AUS,4/1/15,580,685,813,N639SW,2,2
4469,ATL,CMH,4/1/15,580,680,447,N459WN,2,2
355,ATL,DCA,4/1/15,580,685,547,N551WN,2,2
4553,ATL,MDW,4/1/15,580,645,591,N7752B,2,2
814,MDW,ABQ,4/1/15,580,700,1121,N247WN,3,3
4093,MDW,BNA,4/1/15,580,660,395,N444WN,2,2
833,AUS,DAL,4/1/15,585,645,189,N523SW,2,2
707,DAL,DCA,4/1/15,585,815,1184,N236WN,3,3
2420,LAX,MKE,4/1/15,585,930,1756,N618WN,3,3
4812,CMH,DEN,4/1/15,590,670,1154,N914WN,3,3
2528,CMH,MDW,4/1/15,590,600,283,N216WR,2,2
2464,FLL,AUS,4/1/15,590,730,1105,N454WN,3,3
271,LAS,HOU,4/1/15,590,885,1235,N8645A,3,3
857,MCI,MDW,4/1/15,590,665,405,N364SW,2,2
581,MDW,DEN,4/1/15,590,695,895,N8316H,2,2
1790,MDW,EWR,4/1/15,590,765,711,N259WN,2,2
44,BWI,MCO,4/1/15,595,740,787,N942WN,2,2
1619,LAS,PDX,4/1/15,595,735,763,N650SW,2,2
616,MDW,BWI,4/1/15,595,760,611,N923WN,2,2
